-679.8450317382812,204.08399963378906,89.83507537841797,1.0143864154815674,-19.52471160888672,2.7734642028808594,19.932701110839844,14.682087898254395,2.4233899116516113,-1.2571899890899658,1.8398579359054565,3.3448777198791504,2.026437282562256,1.7990407943725586,3.436915397644043,4.158336162567139,2.843113422393799,1.3299614191055298,1.0941822528839111,1.5505377054214478,0.008333635440835267,569.9757536870786,13.668585404705713,808.6192403204757,6.61022131680511e-05,1
-719.6181030273438,230.76443481445312,91.60590362548828,-6.863570690155029,-20.924055099487305,6.663426876068115,20.842679977416992,11.868470191955566,0.8559479713439941,-0.199484184384346,2.4322385787963867,2.36348032951355,2.1123850345611572,4.166782379150391,5.505858898162842,3.9726808071136475,1.978590726852417,1.619195818901062,1.8596408367156982,1.521297812461853,0.007367269069025522,553.110443963423,13.60264590174023,773.9462867966937,2.2312104192678817e-05,1
-717.207275390625,225.2103729248047,92.4054946899414,-3.9922468662261963,-20.029884338378906,6.02618932723999,20.41994285583496,11.89299201965332,0.742184042930603,-0.5476938486099243,2.153848886489868,2.142672538757324,1.598098874092102,3.486854076385498,5.326171875,4.450192451477051,2.5266716480255127,1.8841986656188965,1.9344099760055542,1.5130565166473389,0.0075802548578886315,565.1938131234265,13.68874513260473,768.1008465052204,2.8172473321319558e-05,1
-723.6868896484375,229.92234802246094,90.923095703125,-6.48328971862793,-19.805362701416016,7.735369682312012,21.676095962524414,12.755985260009766,1.6524080038070679,-0.014911908656358719,2.050473690032959,2.142096996307373,2.3226804733276367,4.356372356414795,5.465738296508789,4.229858875274658,2.8191449642181396,2.2924113273620605,1.6106926202774048,0.990685224533081,0.007531540023201856,555.1146592831896,13.612876066302949,764.8034186484919,2.542562287999317e-05,1
-718.15673828125,226.97909545898438,93.81986999511719,-2.7973434925079346,-18.76125717163086,7.359001159667969,21.594194412231445,12.914852142333984,1.7489277124404907,0.34502851963043213,2.8159079551696777,2.7477097511291504,2.273789644241333,4.043530464172363,5.668163776397705,4.758232593536377,2.877246618270874,2.176055669784546,2.2267839908599854,1.9266510009765625,0.006954892328886311,527.7618611961182,13.628626931038236,724.2350638051045,2.8671996915363707e-05,1
-715.0496215820312,222.26710510253906,93.2210693359375,-2.2880327701568604,-19.42808723449707,6.127076148986816,21.117717742919922,12.805583953857422,1.0391606092453003,-0.7298805713653564,2.26403546333313,2.762833833694458,2.1917476654052734,3.7077064514160156,5.519073486328125,4.920231819152832,3.029705762863159,2.220133066177368,2.376089096069336,2.2122693061828613,0.007239251015081207,542.5440804086089,13.627247932226735,727.0328813805104,2.0965930161764845e-05,1
-723.3739013671875,183.2328338623047,82.99028778076172,6.1022844314575195,-18.392175674438477,-5.155472278594971,15.36657428741455,16.379865646362305,0.837294340133667,-6.00910758972168,-0.7633582353591919,-0.08045649528503418,-2.7308971881866455,0.5307480096817017,2.288856029510498,-1.2123143672943115,-0.6752185821533203,1.6597702503204346,-1.7641935348510742,-2.9821560382843018,0.012017379981884058,925.9372090895758,14.378538298959311,1045.7646908967392,0.0002251723053632304,1
-775.608154296875,206.33505249023438,83.25682067871094,5.319972038269043,-16.088376998901367,-4.232365131378174,14.747342109680176,15.753191947937012,-0.14863429963588715,-6.505185127258301,-0.42354288697242737,-0.6923586130142212,-3.786236524581909,1.0545105934143066,3.5313923358917236,-1.6864774227142334,-1.8749721050262451,1.3935836553573608,-2.680191993713379,-4.611527919769287,0.014199784873188405,1135.6164358729438,13.682378214658549,1021.1731487771739,0.0003381363640073687,1
-778.5344848632812,205.29640197753906,86.29830932617188,8.250027656555176,-14.149504661560059,-2.9881341457366943,15.169273376464844,15.70315170288086,-0.5621858835220337,-6.954898357391357,-0.7012559175491333,-0.369948148727417,-2.699387311935425,2.444308042526245,4.3064446449279785,-0.912894606590271,-0.7122591733932495,2.327543258666992,-2.3094780445098877,-4.418999195098877,0.011339447463768117,1020.1471929719164,13.561970042803202,942.2180706521739,0.00023450618027709424,1
-781.154052734375,203.0708770751953,84.89373779296875,6.1061553955078125,-15.09455394744873,-1.1579304933547974,17.345170974731445,17.39499855041504,2.598588228225708,-4.831016540527344,-1.8690993785858154,-0.8728718161582947,-1.4093868732452393,2.5813188552856445,3.9531569480895996,0.012777665629982948,-0.14789722859859467,1.3936249017715454,-2.218693494796753,-3.7625110149383545,0.010491677989130435,1003.856753832449,13.588886609460952,958.5084069293479,0.00015563085617031902,1
